bodega_id,sku,nombre_raw,nombre_norm,unidad
rest_fuentes_suministros,95025959,SET TENEDOR CUCHILLO SERVI A.MAÍZ P*100,SET TENEDOR CUCHILLO SERVI A.MAIZ P*100,Unidad
rest_fuentes_suministros,97503006,TABLA ACRILICA P/PICAR ROJO 50X38CM FB,TABLA ACRILICA P/PICAR ROJO 50X38CM FB,Unidad
rest_fuentes_suministros,97503004,TABLA ACRILICA PICAR BLANCO 50X38CM FB,TABLA ACRILICA PICAR BLANCO 50X38CM FB,Unidad
rest_fuentes_suministros,97503008,TABLA ACRILICA PICAR VERDE  50X38CM FB,TABLA ACRILICA PICAR VERDE 50X38CM FB,Unidad
rest_fuentes_suministros,95026723,TABLA PARA PICAR  51x38x1 CAFE,TABLA PARA PICAR 51X38X1 CAFE,Unidad
rest_fuentes_suministros,95026722,TABLA PARA PICAR AMARILLA,TABLA PARA PICAR AMARILLA,Unidad
rest_fuentes_suministros,95026724,TABLA PARA PICAR AZUL,TABLA PARA PICAR AZUL,Unidad
rest_fuentes_suministros,95025963,TAPA PET BOWLS  KRAF 26 ONZ  PT*50,TAPA PET BOWLS KRAF 26 ONZ PT*50,Unidad
rest_fuentes_suministros,95025075,TAPA VASO,TAPA VASO,Unidad
rest_fuentes_suministros,97509257,TIJERAS CORTA POLLO NAC,TIJERAS CORTA POLLO NAC,Unidad
rest_fuentes_suministros,97503257,TIMER 60 SEGUNDOS DIGITAL NAC,TIMER 60 SEGUNDOS DIGITAL NAC,Unidad
rest_fuentes_suministros,95021157,TOALLA MANOS ROLLO CJX6 NATUR X 120 MT,TOALLA MANOS ROLLO CJX6 NATUR X 120 MT,Unidad
rest_fuentes_suministros,95022644,VASO 12 ONZAS,VASO 12 ONZAS,Unidad
rest_fuentes_suministros,95025948,VASO 12OZ POLIBOARD PAQ*50 UN,VASO 12OZ POLIBOARD PAQ*50 UN,Unidad
rest_fuentes_suministros,95025945,VASO 7 OZ POLIBOARD PAQ*50 UN,VASO 7 OZ POLIBOARD PAQ*50 UN,Unidad
rest_fuentes_suministros,95025947,VASO 9 OZ POLIBOARD PAQ*50 UN,VASO 9 OZ POLIBOARD PAQ*50 UN,Unidad
rest_fuentes_suministros,95020134,VASO  14 ONZAS EN ACRILICO CON TAPA DOMO,VASO 14 ONZAS EN ACRILICO CON TAPA DOMO,Unidad
rest_fuentes_suministros,97502990,WOK ANODIZADO 32 CM FB,WOK ANODIZADO 32 CM FB,Unidad
kiosco_taquilla_ayb,7290,ACEITE,ACEITE,Liter
kiosco_taquilla_ayb,,AGUA 280 ML,AGUA 280 ML,Unidad
kiosco_taquilla_ayb,29018,AGUA BOTELLA,AGUA BOTELLA,Unidad
kiosco_taquilla_ayb,29019,AGUA BOTELLON,AGUA BOTELLON,Unidad
kiosco_taquilla_ayb,29033,AGUA SABORIZADA  H2O,AGUA SABORIZADA H2O,Unidad
kiosco_taquilla_ayb,,AGUA WAIRA SABORIZADA,AGUA WAIRA SABORIZADA,Unidad
kiosco_taquilla_ayb,,AJI CASERO PISCILAGO (PA),AJI CASERO PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,7337,AREPA DE HUEVO,AREPA DE HUEVO,Unidad
kiosco_taquilla_ayb,8101,AVENA VASO,AVENA VASO,Unidad
kiosco_taquilla_ayb,7022,AZUCAR BLANCA,AZUCAR BLANCA,Kilogram
kiosco_taquilla_ayb,7342,AZUCAR SOBRES,AZUCAR SOBRES,Unidad
kiosco_taquilla_ayb,8107,BONYURT,BONYURT,Unidad
kiosco_taquilla_ayb,,CARNE DE HAMBURGUESA MOLIDA,CARNE DE HAMBURGUESA MOLIDA,Unidad
kiosco_taquilla_ayb,,CERVEZA AGUILA CERO,CERVEZA AGUILA CERO,Unidad
kiosco_taquilla_ayb,,CERVEZA HEINEKEN 0 LATA 250ML,CERVEZA HEINEKEN 0 LATA 250ML,Unidad
kiosco_taquilla_ayb,,CERVEZA HEINEKEN CERO,CERVEZA HEINEKEN CERO,Unidad
kiosco_taquilla_ayb,7367,CHITOS FAMILIAR,CHITOS FAMILIAR,Unidad
kiosco_taquilla_ayb,,COCA COLA 400 CC,COCA COLA 400 CC,Unidad
kiosco_taquilla_ayb,28021,COLA Y POLA,COLA Y POLA,Unidad
kiosco_taquilla_ayb,,DONAS SURTIDAS,DONAS SURTIDAS,Unidad
kiosco_taquilla_ayb,7413,EMPANADA DE PAPA Y CARNE X50 GR,EMPANADA DE PAPA Y CARNE X50 GR,Unidad
kiosco_taquilla_ayb,1473018,EMPANADA POLLO X50 GR,EMPANADA POLLO X50 GR,Unidad
kiosco_taquilla_ayb,,FLAUTA CHOCOLATE PASTRY,FLAUTA CHOCOLATE PASTRY,Unidad
kiosco_taquilla_ayb,29034,GASEOSA KOLA SOL 330 ML,GASEOSA KOLA SOL 330 ML,Unidad
kiosco_taquilla_ayb,29035,GASEOSA KOLA SOL 600 ML,GASEOSA KOLA SOL 600 ML,Unidad
kiosco_taquilla_ayb,,GASEOSA POSTOBON 400 ML,GASEOSA POSTOBON 400 ML,Unidad
kiosco_taquilla_ayb,29042,GATORADE,GATORADE,Unidad
kiosco_taquilla_ayb,8135,HELADO CASERO SABORES SURTIDOS,HELADO CASERO SABORES SURTIDOS,Unidad
kiosco_taquilla_ayb,7117,HIELO EN CUBO,HIELO EN CUBO,Kilogram
kiosco_taquilla_ayb,4020,JAMON SANDWICH,JAMON SANDWICH,Kilogram
kiosco_taquilla_ayb,29047,JUGO HIT BOTELLA,JUGO HIT BOTELLA,Unidad
kiosco_taquilla_ayb,29048,JUGO HIT CAJA,JUGO HIT CAJA,Unidad
kiosco_taquilla_ayb,5088,LECHUGA CRESPA,LECHUGA CRESPA,Kilogram
kiosco_taquilla_ayb,7508,MAYONESA SOBRES,MAYONESA SOBRES,Unidad
kiosco_taquilla_ayb,29054,MR TEA  500,MR TEA 500,Unidad
kiosco_taquilla_ayb,7154,NESCAFE,NESCAFE,Kilogram
kiosco_taquilla_ayb,,NESCAFE CAPUCCINO,NESCAFE CAPUCCINO,Kilogram
kiosco_taquilla_ayb,,PAN HAMBURGUESA ELABORADO PISCILAGO (PA),PAN HAMBURGUESA ELABORADO PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,,PAN PERRO ELABORADO PISCILAGO (PA),PAN PERRO ELABORADO PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,,PAN SANDWICH PISCILAGO (PA),PAN SANDWICH PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,7167,PAPA A LA FRANCESA,PAPA A LA FRANCESA,Kilogram
kiosco_taquilla_ayb,7527,PAPA FRITA PAQUETE,PAPA FRITA PAQUETE,Unidad
kiosco_taquilla_ayb,7170,PAPA PARA PERRO,PAPA PARA PERRO,Kilogram
kiosco_taquilla_ayb,7171,PAPRIKA,PAPRIKA,Kilogram
kiosco_taquilla_ayb,,PASTEL DE POLLO PASTRY,PASTEL DE POLLO PASTRY,Unidad
kiosco_taquilla_ayb,,PASTEL POLLO CARBONA,PASTEL POLLO CARBONA,Unidad
kiosco_taquilla_ayb,8057,QUESO MOZARELLA,QUESO MOZARELLA,Kilogram
kiosco_taquilla_ayb,,SAL,SAL,Kilogram
kiosco_taquilla_ayb,7550,SAL  SOBRE,SAL SOBRE,Unidad
kiosco_taquilla_ayb,4069,SALCHICHA AMERICANA,SALCHICHA AMERICANA,Unidad
kiosco_taquilla_ayb,,SALPICON PISCILAGO (PA),SALPICON PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,,SALSA DE QUESO Y AJO PISCILAGO (PA),SALSA DE QUESO Y AJO PISCILAGO (PA),Unidad
kiosco_taquilla_ayb,7552,SALSA DE TOMATE SOBRE,SALSA DE TOMATE SOBRE,Unidad
kiosco_taquilla_ayb,,SALSA ESPECIAL PARA HAMBURGUESA (PA),SALSA ESPECIAL PARA HAMBURGUESA (PA),Portion
kiosco_taquilla_ayb,4048,TOCINETA AHUMADA,TOCINETA AHUMADA,Kilogram
kiosco_taquilla_ayb,7571,TODO RICO,TODO RICO,Unidad
kiosco_taquilla_ayb,5154,TOMATE CHONTO,TOMATE CHONTO,Kilogram
kiosco_taquilla_ayb,8306,YOGUR VASO,YOGUR VASO,Unidad
kiosco_piscigiros_ayb,7290,ACEITE,ACEITE,Liter
kiosco_piscigiros_ayb,,AGUA 280 ML,AGUA 280 ML,Unidad
kiosco_piscigiros_ayb,29018,AGUA BOTELLA,AGUA BOTELLA,Unidad
kiosco_piscigiros_ayb,29019,AGUA BOTELLON,AGUA BOTELLON,Unidad
kiosco_piscigiros_ayb,29033,AGUA SABORIZADA  H2O,AGUA SABORIZADA H2O,Unidad
kiosco_piscigiros_ayb,,AGUA WAIRA SABORIZADA,AGUA WAIRA SABORIZADA,Unidad
kiosco_piscigiros_ayb,,AJI CASERO PISCILAGO (PA),AJI CASERO PISCILAGO (PA),Unidad
kiosco_piscigiros_ayb,7337,AREPA DE HUEVO,AREPA DE HUEVO,Unidad
kiosco_piscigiros_ayb,8101,AVENA VASO,AVENA VASO,Unidad
kiosco_piscigiros_ayb,7022,AZUCAR BLANCA,AZUCAR BLANCA,Kilogram
kiosco_piscigiros_ayb,8107,BONYURT,BONYURT,Unidad
kiosco_piscigiros_ayb,,CARNE DE HAMBURGUESA MIXTA,CARNE DE HAMBURGUESA MIXTA,Unidad
kiosco_piscigiros_ayb,,CARNE DE HAMBURGUESA MOLIDA,CARNE DE HAMBURGUESA MOLIDA,Unidad
kiosco_piscigiros_ayb,,CERVEZA AGUILA CERO,CERVEZA AGUILA CERO,Unidad
kiosco_piscigiros_ayb,,CERVEZA HEINEKEN 0 LATA 250ML,CERVEZA HEINEKEN 0 LATA 250ML,Unidad
kiosco_piscigiros_ayb,,CERVEZA HEINEKEN CERO,CERVEZA HEINEKEN CERO,Unidad
kiosco_piscigiros_ayb,7367,CHITOS FAMILIAR,CHITOS FAMILIAR,Unidad
kiosco_piscigiros_ayb,,COCA COLA 400 CC,COCA COLA 400 CC,Unidad
kiosco_piscigiros_ayb,28021,COLA Y POLA,COLA Y POLA,Unidad
kiosco_piscigiros_ayb,,DONAS SURTIDAS,DONAS SURTIDAS,Unidad
kiosco_piscigiros_ayb,7413,EMPANADA DE PAPA Y CARNE X50 GR,EMPANADA DE PAPA Y CARNE X50 GR,Unidad
kiosco_piscigiros_ayb,1473018,EMPANADA POLLO X50 GR,EMPANADA POLLO X50 GR,Unidad
kiosco_piscigiros_ayb,,FLAUTA CHOCOLATE PASTRY,FLAUTA CHOCOLATE PASTRY,Unidad
kiosco_piscigiros_ayb,29034,GASEOSA KOLA SOL 330 ML,GASEOSA KOLA SOL 330 ML,Unidad
kiosco_piscigiros_ayb,29035,GASEOSA KOLA SOL 600 ML,GASEOSA KOLA SOL 600 ML,Unidad
kiosco_piscigiros_ayb,,GASEOSA POSTOBON 400 ML,GASEOSA POSTOBON 400 ML,Unidad
kiosco_piscigiros_ayb,29042,GATORADE,GATORADE,Unidad
kiosco_piscigiros_ayb,8135,HELADO CASERO SABORES SURTIDOS,HELADO CASERO SABORES SURTIDOS,Unidad
kiosco_piscigiros_ayb,7117,HIELO EN CUBO,HIELO EN CUBO,Kilogram
kiosco_piscigiros_ayb,4020,JAMON SANDWICH,JAMON SANDWICH,Kilogram
kiosco_piscigiros_ayb,29047,JUGO HIT BOTELLA,JUGO HIT BOTELLA,Unidad
kiosco_piscigiros_ayb,29048,JUGO HIT CAJA,JUGO HIT CAJA,Unidad
kiosco_piscigiros_ayb,5088,LECHUGA CRESPA,LECHUGA CRESPA,Kilogram
kiosco_piscigiros_ayb,7508,MAYONESA SOBRES,MAYONESA SOBRES,Unidad
kiosco_piscigiros_ayb,29054,MR TEA  500,MR TEA 500,Unidad
kiosco_piscigiros_ayb,,PAN PERRO ELABORADO PISCILAGO (PA),PAN PERRO ELABORADO PISCILAGO (PA),Unidad
kiosco_piscigiros_ayb,,PAN SANDWICH PISCILAGO (PA),PAN SANDWICH PISCILAGO (PA),Unidad
kiosco_piscigiros_ayb,7167,PAPA A LA FRANCESA,PAPA A LA FRANCESA,Kilogram
kiosco_piscigiros_ayb,7527,PAPA FRITA PAQUETE,PAPA FRITA PAQUETE,Unidad
kiosco_piscigiros_ayb,7170,PAPA PARA PERRO,PAPA PARA PERRO,Kilogram
kiosco_piscigiros_ayb,7171,PAPRIKA,PAPRIKA,Kilogram
kiosco_piscigiros_ayb,,PASTEL CARNE RANCHERO,PASTEL CARNE RANCHERO,Unidad
kiosco_piscigiros_ayb,,PASTEL DE POLLO PASTRY,PASTEL DE POLLO PASTRY,Unidad
kiosco_piscigiros_ayb,,PASTEL POLLO CARBONA,PASTEL POLLO CARBONA,Unidad
kiosco_piscigiros_ayb,8057,QUESO MOZARELLA,QUESO MOZARELLA,Kilogram
kiosco_piscigiros_ayb,,RUB SECO CARNE HAMBURGUESA PISCILAGO (PA),RUB SECO CARNE HAMBURGUESA PISCILAGO (PA),Portion
kiosco_piscigiros_ayb,,SAL,SAL,Kilogram
kiosco_piscigiros_ayb,4069,SALCHICHA AMERICANA,SALCHICHA AMERICANA,Unidad
kiosco_piscigiros_ayb,,SALPICON PISCILAGO (PA),SALPICON PISCILAGO (PA),Unidad
kiosco_piscigiros_ayb,,SALSA DE QUESO Y AJO PISCILAGO (PA),SALSA DE QUESO Y AJO PISCILAGO (PA),Unidad
kiosco_piscigiros_ayb,7552,SALSA DE TOMATE SOBRE,SALSA DE TOMATE SOBRE,Unidad
kiosco_piscigiros_ayb,4048,TOCINETA AHUMADA,TOCINETA AHUMADA,Kilogram
kiosco_piscigiros_ayb,7571,TODO RICO,TODO RICO,Unidad
kiosco_piscigiros_ayb,5154,TOMATE CHONTO,TOMATE CHONTO,Kilogram
kiosco_piscigiros_ayb,8306,YOGUR VASO,YOGUR VASO,Unidad
kiosco_piscigiros_ayb,8311,YOGURT FINESSE VASO,YOGURT FINESSE VASO,Unidad
zoologico,5001,ACELGA,ACELGA,Kilogram
zoologico,5004,AGUACATE,AGUACATE,Kilogram
zoologico,5005,AHUYAMA,AHUYAMA,Kilogram
zoologico,5015,APIO,APIO,Kilogram
zoologico,,ARANDANOS,ARANDANOS,Kilogram
zoologico,5023,BANANO EXPORTADO,BANANO EXPORTADO,Kilogram
zoologico,5024,BERENJENA,BERENJENA,Kilogram
zoologico,5027,BROCOLI,BROCOLI,Kilogram
zoologico,,BROTES MIX VERDE,BROTES MIX VERDE,Kilogram
zoologico,2007,CADERA DE RES,CADERA DE RES,Kilogram
zoologico,,CAFE MOLIDO,CAFE MOLIDO,Kilogram
zoologico,5028,CALABACIN,CALABACIN,Kilogram
zoologico,,CAMARON CRUDO,CAMARON CRUDO,Kilogram
zoologico,5046,CIRUELA,CIRUELA,Kilogram
zoologico,5050,COLIFLOR,COLIFLOR,Kilogram
zoologico,5054,DURAZNO NACIONAL,DURAZNO NACIONAL,Kilogram
zoologico,5058,ESPINACA,ESPINACA,Kilogram
zoologico,5062,FRESA,FRESA,Kilogram
zoologico,6028,GARBANZO,GARBANZO,Kilogram
zoologico,7106,GELATINA SIN SABOR,GELATINA SIN SABOR,Kilogram
zoologico,5067,GRANADILLA,GRANADILLA,Kilogram
zoologico,5071,GUAYABA,GUAYABA,Kilogram
zoologico,3009,HIGADO DE POLLO,HIGADO DE POLLO,Kilogram
zoologico,5078,HIGOS,HIGOS,Kilogram
zoologico,8318,HUEVOS DE GALLINA,HUEVOS DE GALLINA,Unidad
zoologico,5085,KIWI,KIWI,Kilogram
zoologico,8083,LECHE DESLACTOSADA,LECHE DESLACTOSADA,Liter
zoologico,5087,LECHUGA BATAVIA,LECHUGA BATAVIA,Kilogram
zoologico,5091,LECHUGA MORADA,LECHUGA MORADA,Kilogram
zoologico,5093,LECHUGA ROMANA,LECHUGA ROMANA,Kilogram
zoologico,5100,MANDARINA,MANDARINA,Kilogram
zoologico,5101,MANGO,MANGO,Kilogram
zoologico,5105,MANZANA ROYAL,MANZANA ROYAL,Kilogram
zoologico,5107,MAZORCA,MAZORCA,Kilogram
zoologico,5110,MELON,MELON,Kilogram
zoologico,1040,MOJARRA,MOJARRA,Kilogram
zoologico,5124,PAPAYA,PAPAYA,Kilogram
zoologico,5126,PATILLA,PATILLA,Kilogram
zoologico,5127,PEPINO COHOMBRO,PEPINO COHOMBRO,Kilogram
zoologico,5131,PEREJIL,PEREJIL,Kilogram
zoologico,5008,PIMENTON,PIMENTON,Kilogram
zoologico,5132,PIÑA,PINA,Kilogram
zoologico,5134,PLATANO ARTON,PLATANO ARTON,Kilogram
zoologico,3022,POLLO ENTERO,POLLO ENTERO,Kilogram
zoologico,2053,PULPA DE CERDO,PULPA DE CERDO,Kilogram
zoologico,5141,REMOLACHA,REMOLACHA,Kilogram
zoologico,5143,REPOLLO MORADO,REPOLLO MORADO,Kilogram
zoologico,5149,SUCHINI AMARILLO,SUCHINI AMARILLO,Kilogram
zoologico,5154,TOMATE CHONTO,TOMATE CHONTO,Kilogram
zoologico,5155,TOMATE DE ARBOL,TOMATE DE ARBOL,Kilogram
zoologico,,TRUCHA DESHUESADA,TRUCHA DESHUESADA,Kilogram
zoologico,5159,UCHUVA,UCHUVA,Kilogram
zoologico,5162,UVA ISABELA,UVA ISABELA,Kilogram
zoologico,5164,YUCA,YUCA,Kilogram
zoologico,5167,ZANAHORIA,ZANAHORIA,Kilogram
zoologico_suministros,95004459, CINTA SELLAMIENTO 48 MM X 50 MTS,CINTA SELLAMIENTO 48 MM X 50 MTS,Unidad
zoologico_suministros,80052010, PEDYALITE X 500 ML,PEDYALITE X 500 ML,Unidad
zoologico_suministros,80031395,ACIDO POLIGLICOLICO 0-0 (USO ZOOLOGICO),ACIDO POLIGLICOLICO 0-0 (USO ZOOLOGICO),Unidad
zoologico_suministros,80026826,ACIDO POLIGLICOLICO 2-0 (USO ZOOLOGICO),ACIDO POLIGLICOLICO 2-0 (USO ZOOLOGICO),Unidad
zoologico_suministros,80026827,ACIDO POLIGLICOLICO 3-0 (USO ZOOLOGICO),ACIDO POLIGLICOLICO 3-0 (USO ZOOLOGICO),Unidad
zoologico_suministros,80026825,ACIDO POLIGLICOLICO 4-0 (USO ZOOLOGICO),ACIDO POLIGLICOLICO 4-0 (USO ZOOLOGICO),Unidad
zoologico_suministros,80001905,ADRENALINA,ADRENALINA,Unidad
zoologico_suministros,95027285,AFVT) ANTIMICROBIANO FRUTAS Y VERDURAS,AFVT) ANTIMICROBIANO FRUTAS Y VERDURAS,Unidad
zoologico_suministros,80011391,AGUA OXIGENADA GALON,AGUA OXIGENADA GALON,Unidad
zoologico_suministros,80030653,AGUJA DESECHABLES CAL.16 (USO ZOOLO),AGUJA DESECHABLES CAL.16 (USO ZOOLO),Unidad
zoologico_suministros,80030654,AGUJA DESECHABLES CAL.18 (USO ZOOLO),AGUJA DESECHABLES CAL.18 (USO ZOOLO),Unidad
zoologico_suministros,80040564,AGUJA DESECHABLES CAL.23 (USO ZOOLO),AGUJA DESECHABLES CAL.23 (USO ZOOLO),Unidad
zoologico_suministros,80040565,AGUJA DESECHABLES CAL.25 (USO ZOOLO),AGUJA DESECHABLES CAL.25 (USO ZOOLO),Unidad
zoologico_suministros,80031409,AGUJA No. 21 (USO ZOOLOGICO),AGUJA NO. 21 (USO ZOOLOGICO),Unidad
zoologico_suministros,95023788,ALCOHOL GLICERINADO 500ML CON VALVULA,ALCOHOL GLICERINADO 500ML CON VALVULA,Unidad
zoologico_suministros,80030334,ALIME HUM PARA GATOS FELIX  (USO ZOOL),ALIME HUM PARA GATOS FELIX (USO ZOOL),Unidad
zoologico_suministros,80030333,ALIMENTO HUMEDO HILLS A/D (USO ZOOL),ALIMENTO HUMEDO HILLS A/D (USO ZOOL),Unidad
zoologico_suministros,80030048,ALUSPRAY  (USO ZOOLOGICO),ALUSPRAY (USO ZOOLOGICO),Unidad
zoologico_suministros,80047255,AMINOMIX PET POLVO 100 G,AMINOMIX PET POLVO 100 G,Unidad
zoologico_suministros,80026027,APETIL (USO ZOOLOGICO),APETIL (USO ZOOLOGICO),Unidad
zoologico_suministros,80026484,ARMONIZAR GOTAS (USO ZOOLOGICO),ARMONIZAR GOTAS (USO ZOOLOGICO),Unidad
zoologico_suministros,80030269,ARTRI TABS (USO ZOOLOGICO),ARTRI TABS (USO ZOOLOGICO),Unidad
zoologico_suministros,80010743,ATROPINA,ATROPINA,Unidad
zoologico_suministros,80023550,AVENA EN HOJUELA BULTO X 30 KIL,AVENA EN HOJUELA BULTO X 30 KIL,Unidad
zoologico_suministros,80030158,AZIUM (DEXAMETASONA) INYECTABLE X 2MG,AZIUM (DEXAMETASONA) INYECTABLE X 2MG,Unidad
zoologico_suministros,80030651,BAJALENGUAS (USO ZOOLOGICO),BAJALENGUAS (USO ZOOLOGICO),Unidad
zoologico_suministros,80026707,BAYTRIL DE 50 MG (USO ZOOLOGICO),BAYTRIL DE 50 MG (USO ZOOLOGICO),Unidad
zoologico_suministros,95023827,BOLSA BLANCA RESD APROV 40X60 PAQ X 50,BOLSA BLANCA RESD APROV 40X60 PAQ X 50,Unidad
zoologico_suministros,95023833,BOLSA BLANCA RESD APROV 90X110 CAL 2,BOLSA BLANCA RESD APROV 90X110 CAL 2,Unidad
zoologico_suministros,95005752,BOLSA CANASTILLA 24X39 PULG CAL 1 X KILO,BOLSA CANASTILLA 24X39 PULG CAL 1 X KILO,Unidad
zoologico_suministros,95023828,BOLSA NEGRA RESD NO APROV 40X60 PAQ X 50,BOLSA NEGRA RESD NO APROV 40X60 PAQ X 50,Unidad
zoologico_suministros,95023123,BOLSA ROJA R.BIOLOGICO 40X60  PAQ X 50,BOLSA ROJA R.BIOLOGICO 40X60 PAQ X 50,Unidad
zoologico_suministros,95023829,BOLSA VERDE RESD ORG APROV 40X60 PAQ X50,BOLSA VERDE RESD ORG APROV 40X60 PAQ X50,Unidad
zoologico_suministros,95023835,BOLSA VERDE RESD ORG APROV 90X110 CAL 2,BOLSA VERDE RESD ORG APROV 90X110 CAL 2,Unidad
zoologico_suministros,80030941,BUTORFANOL (USO ZOOLOGICO),BUTORFANOL (USO ZOOLOGICO),Unidad
zoologico_suministros,80017601,CALCIO HOMEOPATICO,CALCIO HOMEOPATICO,Unidad
zoologico_suministros,80004420,CAROFILL ROJO,CAROFILL ROJO,Unidad
zoologico_suministros,80027053,CATETER 22 G (USO ZOOLOGICO),CATETER 22 G (USO ZOOLOGICO),Unidad
zoologico_suministros,80014201,CATETER INTRAVENOSO No. 16 JELCO,CATETER INTRAVENOSO NO. 16 JELCO,Unidad
zoologico_suministros,80027822,CATETER N.20(USO ZOOLOGICO),CATETER N.20(USO ZOOLOGICO),Unidad
zoologico_suministros,80032114,CEFALEXINA 20% 20 ML (USO ZOOLOGICO),CEFALEXINA 20% 20 ML (USO ZOOLOGICO),Unidad
zoologico_suministros,95001221,CINTA ENMASCARAR USO GENERAL 48MMX40MTS,CINTA ENMASCARAR USO GENERAL 48MMX40MTS,Unidad
zoologico_suministros,80006176,CIPERMETRINA GENFAR X LITRO,CIPERMETRINA GENFAR X LITRO,Unidad
zoologico_suministros,80029261,CIPROVET  (USO ZOOLOGICO),CIPROVET (USO ZOOLOGICO),Unidad
zoologico_suministros,80054436,CLAVUPET 50 ML,CLAVUPET 50 ML,Unidad
zoologico_suministros,80030943,CO Q10 200 MG CAPSULAS (USO ZOOLOGICO),CO Q10 200 MG CAPSULAS (USO ZOOLOGICO),Unidad
zoologico_suministros,80016643,COMIDA PARA PECES,COMIDA PARA PECES,Unidad
zoologico_suministros,80030047,COMPRESAS ESTERILE 45X45 (USO ZOOLOGICO),COMPRESAS ESTERILE 45X45 (USO ZOOLOGICO),Unidad
zoologico_suministros,80053189,CONVENIA 320 MG,CONVENIA 320 MG,Unidad
zoologico_suministros,80017542,COSTALES DE YUTE 1,COSTALES DE YUTE 1,Unidad
zoologico_suministros,80018771,CUCHILLA MINORA,CUCHILLA MINORA,Unidad
zoologico_suministros,97503163,"CUCHILLO 10"" MANGO BLANCO","CUCHILLO 10"" MANGO BLANCO",Unidad
zoologico_suministros,97503171,"CUCHILLO 10"" MANGO ROJO","CUCHILLO 10"" MANGO ROJO",Unidad
zoologico_suministros,80017781,DARDOS PARA ANESTECIA DE 10 C.C.,DARDOS PARA ANESTECIA DE 10 C.C.,Unidad
zoologico_suministros,80009378,DARDOS PARA ANESTECIA DE 3 ML,DARDOS PARA ANESTECIA DE 3 ML,Unidad
zoologico_suministros,,DEXMEDETOMIDINA,DEXMEDETOMIDINA,Unidad
zoologico_suministros,80004737,DEXTROSA AL 5% BOLSA X 500 ML,DEXTROSA AL 5% BOLSA X 500 ML,Unidad
zoologico_suministros,80010931,DIFENHIDRAMINA,DIFENHIDRAMINA,Unidad
zoologico_suministros,80017374,DOMOSYN GEL,DOMOSYN GEL,Unidad
zoologico_suministros,80056916,DORTIM,DORTIM,Unidad
zoologico_suministros,80056915,DORXOLAMIDA,DORXOLAMIDA,Unidad
zoologico_suministros,80030595,DUPLOCILINA (USO ZOOLOGICO),DUPLOCILINA (USO ZOOLOGICO),Unidad
zoologico_suministros,80025894,ECHINACEA AMPOLLA (USO ZOOLOGICO),ECHINACEA AMPOLLA (USO ZOOLOGICO),Unidad
zoologico_suministros,80026486,EPITELIZANTE OCULAR (USO ZOOLOGICO),EPITELIZANTE OCULAR (USO ZOOLOGICO),Unidad
zoologico_suministros,80017457,EQUIPO MACROGOTEO,EQUIPO MACROGOTEO,Unidad
zoologico_suministros,80031397,EQUIPO PERICRANEAL 18G (USO ZOOLOGICO),EQUIPO PERICRANEAL 18G (USO ZOOLOGICO),Unidad
zoologico_suministros,80031398,EQUIPO PERICRANEAL 21G (USO ZOOLOGICO),EQUIPO PERICRANEAL 21G (USO ZOOLOGICO),Unidad
zoologico_suministros,80031399,EQUIPO PERICRANEAL 23G (USO ZOOLOGICO),EQUIPO PERICRANEAL 23G (USO ZOOLOGICO),Unidad
zoologico_suministros,80031400,EQUIPO PERICRANEAL 25G (USO ZOOLOGICO),EQUIPO PERICRANEAL 25G (USO ZOOLOGICO),Unidad
zoologico_suministros,95004114,ESCOBA DURA 37CM MANGO MADERA,ESCOBA DURA 37CM MANGO MADERA,Unidad
zoologico_suministros,95004115,ESCOBA FIBRA SUAVE,ESCOBA FIBRA SUAVE,Unidad
zoologico_suministros,80002065,ESPARADRAPO.,ESPARADRAPO.,Unidad
zoologico_suministros,95009678,ESPONJA HORNOS PARRILLA 3M ROLLO X 5 MT,ESPONJA HORNOS PARRILLA 3M ROLLO X 5 MT,Unidad
zoologico_suministros,80030940,ESTRESSNIL (USO ZOOLOGICO),ESTRESSNIL (USO ZOOLOGICO),Unidad
zoologico_suministros,80010331,EUTHANEX,EUTHANEX,Unidad
zoologico_suministros,80032115,FEBENDAZOLE LT (USO ZOOLOGICO),FEBENDAZOLE LT (USO ZOOLOGICO),Unidad
zoologico_suministros,,FELIWAY 20 ML,FELIWAY 20 ML,Unidad
zoologico_suministros,80025890,FIPRONIL SPRAY  (USO ZOOLOGICO)),FIPRONIL SPRAY (USO ZOOLOGICO)),Unidad
zoologico_suministros,80029366,FITOESTIMOLINE SPRAY,FITOESTIMOLINE SPRAY,Unidad
zoologico_suministros,80029011,FITOVETE CREMA CICATRIZANTE (USO ZOOLOGI,FITOVETE CREMA CICATRIZANTE (USO ZOOLOGI,Unidad
zoologico_suministros,80032116,FLORES DE BACH ANSIEDAD SPRAY (USO ZOOLO,FLORES DE BACH ANSIEDAD SPRAY (USO ZOOLO,Unidad
zoologico_suministros,80024600,FLORES DE BACH ATOMIZADOR STRESS (ZOOLOG,FLORES DE BACH ATOMIZADOR STRESS (ZOOLOG,Unidad
